[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.448853 -14.107408 387.01965 ],[ 96.399864 -13.815011 442.49057 ],[156.37454  -13.624586 509.10312 ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.448853 -14.107408 387.01965 ],[ 96.399864 -13.815011 442.49057 ],[156.5178   -13.655111 508.69995 ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.82457 -14.14893 386.67163],[ 96.73574  -13.781868 442.04254 ],[157.04791  -13.962558 508.0325  ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.808414 -14.151671 386.53583 ],[ 97.15562 -13.91272 441.65735],[157.2666   -13.990649 507.86844 ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.808414 -14.151671 386.53583 ],[ 97.15562 -13.91272 441.65735],[157.44698  -14.019732 507.58585 ]
[-69.03388  -13.956636 293.31302 ],[-13.393792 -14.012526 336.86407 ],[ 41.02028  -14.168295 386.56577 ],[ 97.351555 -13.936639 441.4815  ],[157.74768  -14.006626 506.7648  ]
[-69.03388  -13.956636 293.31302 ],[-13.393792 -14.012526 336.86407 ],[ 41.036503 -14.165564 386.70148 ],[ 97.351555 -13.936639 441.4815  ],[157.62717  -14.048782 507.30362 ]
[-69.03388  -13.956636 293.31302 ],[-13.393792 -14.012526 336.86407 ],[ 41.036503 -14.165564 386.70148 ],[ 97.15562 -13.91272 441.65735],[157.5019   -13.945396 507.68338 ]
[-69.03388  -13.956636 293.31302 ],[-13.581485 -13.992937 337.0637  ],[ 40.84073  -14.146188 386.8075  ],[ 97.15562 -13.91272 441.65735],[157.2666   -13.990649 507.86844 ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.880283 -14.215133 386.92517 ],[ 96.79292  -13.863005 442.1375  ],[157.11978  -13.814619 508.10938 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.480957 -14.10189  387.29196 ],[ 96.62611  -13.837193 442.44214 ],[156.68613  -13.904241 508.59882 ]
[-69.05005  -14.056728 293.32483 ],[-13.612848 -14.027509 336.94366 ],[ 40.4623   -14.187811 387.3059  ],[ 96.440475 -13.890925 442.764   ],[156.32353  -13.845791 509.16647 ]
[-69.05005  -14.056728 293.32483 ],[-13.612848 -14.027509 336.94366 ],[ 40.480957 -14.10189  387.29196 ],[ 96.24362  -13.866946 442.9411  ],[156.34467 -13.9185  509.3071 ]
[-69.05005  -14.056728 293.32483 ],[-13.616727 -14.023643 337.0854  ],[ 40.4623   -14.187811 387.3059  ],[ 96.27319 -13.86511 443.0696 ],[156.32773  -13.992277 509.32806 ]
[-69.05005  -14.056728 293.32483 ],[-13.620607 -14.019778 337.2272  ],[ 40.515728 -14.013208 387.4143  ],[ 96.470085 -13.889098 442.8924  ],[156.34467 -13.9185  509.3071 ]
[-69.05005  -14.056728 293.32483 ],[-13.616727 -14.023643 337.0854  ],[ 40.480957 -14.10189  387.29196 ],[ 96.442535 -13.805993 442.92554 ],[156.54727  -14.020342 509.16327 ]
[-69.05005  -14.056728 293.32483 ],[-13.620607 -14.019778 337.2272  ],[ 40.873066 -14.140706 387.07928 ],[ 96.86338  -13.937013 442.5383  ],[156.96455  -14.003871 508.6935  ]
[-69.05005  -14.056728 293.32483 ],[-13.620607 -14.019778 337.2272  ],[ 40.873066 -14.140706 387.07928 ],[ 97.08952  -13.959141 442.48947 ],[157.2711  -14.13646 508.0289 ]
[-69.05005  -14.056728 293.32483 ],[-13.436609 -14.03549  337.1691  ],[ 40.877804 -14.298212 387.07498 ],[ 97.285805 -13.983057 442.31268 ],[157.69722  -14.289619 507.52405 ]
[-69.05005  -14.056728 293.32483 ],[-13.436609 -14.03549  337.1691  ],[ 41.05035  -14.245849 386.98694 ],[ 97.48192  -14.006954 442.136   ],[157.84991   -14.2222185 507.29953  ]
[-69.05005  -14.056728 293.32483 ],[-13.418711 -13.943079 337.15683 ],[ 41.092346 -14.231788 386.95486 ],[ 97.48192  -14.006954 442.136   ],[157.86664  -14.149007 507.27872 ]
[-69.05005  -14.056728 293.32483 ],[-13.418711 -13.943079 337.15683 ],[ 40.891735 -14.05491  387.06543 ],[ 97.285805 -13.983057 442.31268 ],[157.54002  -13.944382 507.80188 ]
[-69.05005  -14.056728 293.32483 ],[-13.616727 -14.023643 337.0854  ],[ 40.910442 -13.969125 387.05154 ],[ 97.285805 -13.983057 442.31268 ],[157.51256  -14.115084 507.64642 ]
[-69.05005  -14.056728 293.32483 ],[-13.616727 -14.023643 337.0854  ],[ 40.873066 -14.140706 387.07928 ],[ 96.86338  -13.937013 442.5383  ],[157.01524  -13.783233 508.63046 ]
[-69.05005  -14.056728 293.32483 ],[-13.594953  -13.9350815 336.9314   ],[ 40.499664 -14.015982 387.2781  ],[ 96.440475 -13.890925 442.764   ],[156.79619  -13.754943 508.79507 ]
[-69.05005  -14.056728 293.32483 ],[-13.594953  -13.9350815 336.9314   ],[ 40.483597 -14.018753 387.1419  ],[ 96.440475 -13.890925 442.764   ],[156.37454  -13.624586 509.10312 ]
[-69.05005  -14.056728 293.32483 ],[-13.612848 -14.027509 336.94366 ],[ 40.448853 -14.107408 387.01965 ],[ 96.23266  -13.789141 442.7958  ],[156.21011  -13.521311 509.3661  ]
[-69.05005  -14.056728 293.32483 ],[-13.594953  -13.9350815 336.9314   ],[ 40.483597 -14.018753 387.1419  ],[ 96.23266  -13.789141 442.7958  ],[156.21011  -13.521311 509.3661  ]
[-69.05005  -14.056728 293.32483 ],[-13.594953  -13.9350815 336.9314   ],[ 40.46754  -14.021523 387.00577 ],[ 96.399864 -13.815011 442.49057 ],[156.29842  -13.626734 508.8641  ]
[-69.05005  -14.056728 293.32483 ],[-13.612848 -14.027509 336.94366 ],[ 40.66352  -14.040977 386.8997  ],[ 96.399864 -13.815011 442.49057 ],[156.68193   -13.7581005 508.43762  ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.82457 -14.14893 386.67163],[ 96.765396 -13.780026 442.17056 ],[156.98434  -13.745348 507.61337 ]
[-69.05005  -14.056728 293.32483 ],[-13.594953  -13.9350815 336.9314   ],[ 40.808414 -14.151671 386.53583 ],[ 97.15562 -13.91272 441.65735],[157.42772  -13.825977 507.08914 ]
[-69.03388  -13.956636 293.31302 ],[-13.411127 -13.950827 336.87347 ],[ 40.847935 -14.220564 386.6535  ],[ 97.15562 -13.91272 441.65735],[157.45512  -13.655339 507.24445 ]
[-69.03388  -13.956636 293.31302 ],[-13.411127 -13.950827 336.87347 ],[ 41.02028  -14.168295 386.56577 ],[ 97.351555 -13.936639 441.4815  ],[157.59706  -13.685762 506.84457 ]
[-69.03388  -13.956636 293.31302 ],[-13.411127 -13.950827 336.87347 ],[ 41.02028  -14.168295 386.56577 ],[ 97.351555 -13.936639 441.4815  ],[157.59706  -13.685762 506.84457 ]
[-69.03388  -13.956636 293.31302 ],[-13.411127 -13.950827 336.87347 ],[ 40.859386 -14.060418 386.79364 ],[ 97.15562 -13.91272 441.65735],[157.41702  -13.656376 507.1261  ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.859386 -14.060418 386.79364 ],[ 97.03747  -13.805795 442.07236 ],[157.28557  -13.795668 507.48944 ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.84073  -14.146188 386.8075  ],[ 96.84117   -13.7817545 442.24878  ],[156.91791  -13.712864 508.25247 ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.5184   -13.930084 387.2642  ],[ 96.42946  -13.813177 442.6189  ],[156.71591 -13.61097 508.39548]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.5184   -13.930084 387.2642  ],[ 96.43148  -13.728246 442.78036 ],[156.37454  -13.624586 509.10312 ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.534473 -13.927298 387.40036 ],[ 96.186485 -13.78569  442.84567 ],[156.21405 -13.66781 509.52817]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.534473 -13.927298 387.40036 ],[ 96.24362  -13.866946 442.9411  ],[156.25214  -13.666733 509.64786 ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.49702 -14.09913 387.42822],[ 96.45907  -13.811342 442.74722 ],[156.45477  -13.768853 509.504   ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.711872 -14.032686 387.3078  ],[ 96.66894  -13.828153 442.8767  ],[156.76231  -13.902156 508.8372  ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.907917 -14.052153 387.2014  ],[ 96.865555 -13.852141 442.6996  ],[157.12411  -13.960506 508.2701  ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.889244 -14.137962 387.21527 ],[ 97.285805 -13.983057 442.31268 ],[157.41342  -14.166408 507.62762 ]
[-69.03388  -13.956636 293.31302 ],[-13.436609 -14.03549  337.1691  ],[ 40.889244 -14.137962 387.21527 ],[ 97.285805 -13.983057 442.31268 ],[157.59366  -14.195314 507.3453  ]
[-69.03388  -13.956636 293.31302 ],[-13.436609 -14.03549  337.1691  ],[ 41.08519  -14.157361 387.1089  ],[ 97.454475 -13.923998 442.1691  ],[157.81775  -14.247192 506.9848  ]
[-69.03388  -13.956636 293.31302 ],[-13.436609 -14.03549  337.1691  ],[ 41.068954 -14.160097 386.97305 ],[ 97.48192  -14.006954 442.136   ],[157.87263  -14.173053 507.08203 ]
[-69.03388  -13.956636 293.31302 ],[-13.436609 -14.03549  337.1691  ],[ 41.01557  -14.334323 386.865   ],[ 97.285805 -13.983057 442.31268 ],[157.58905  -14.049785 507.18542 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.854446 -14.226513 387.0932  ],[ 97.06203  -13.876113 442.5226  ],[157.20724  -13.919304 507.61032 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.838276 -14.229242 386.9572  ],[ 96.80621  -13.855812 442.44336 ],[156.8334   -14.080514 508.35742 ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.44625   -14.1905575 387.1697   ],[ 96.41294  -13.807845 442.79715 ],[156.74115  -13.829591 508.69693 ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.430214 -14.193305 387.03357 ],[ 96.401886 -13.730105 442.65198 ],[156.28137  -13.700445 508.88525 ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.395576 -14.281948 386.9113  ],[ 96.23266  -13.789141 442.7958  ],[155.93907  -13.714393 509.5943  ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.41417  -14.196052 386.89743 ],[ 96.17551  -13.707903 442.70044 ],[156.09984  -13.671041 509.1691  ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.41417  -14.196052 386.89743 ],[ 96.399864 -13.815011 442.49057 ],[156.31548  -13.553034 508.843   ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.591545 -14.301221 386.8053  ],[ 96.56684  -13.840844 442.18582 ],[156.56772  -13.761258 508.08038 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.805965 -14.234704 386.68555 ],[ 96.73574  -13.781868 442.04254 ],[157.07747 -13.66985 507.8298 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.805965 -14.234704 386.68555 ],[ 97.15562 -13.91272 441.65735],[157.21983  -13.700279 507.42892 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.805965 -14.234704 386.68555 ],[ 97.17414  -13.833429 441.64066 ],[157.4763   -13.727565 507.3838  ]
[-69.03388  -13.956636 293.31302 ],[-13.429011 -14.043204 336.88577 ],[ 41.02028  -14.168295 386.56577 ],[ 97.370056 -13.857414 441.46484 ],[157.69449  -13.755873 507.2201  ]
[-69.03388  -13.956636 293.31302 ],[-13.429011 -14.043204 336.88577 ],[ 41.05514  -14.079848 386.68765 ],[ 97.351555 -13.936639 441.4815  ],[157.69449  -13.755873 507.2201  ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.822124 -14.231974 386.82135 ],[ 97.18534  -13.910919 441.78503 ],[157.4594   -13.800841 507.40472 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.845455 -14.30362  386.8032  ],[ 96.98921  -13.886971 441.96118 ],[157.30032  -13.843881 507.82657 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.85689  -14.143448 386.94336 ],[ 96.80621  -13.855812 442.44336 ],[156.93488  -13.639371 508.2314  ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.4649  -14.10465 387.15582],[ 96.440475 -13.890925 442.764   ],[156.77509  -13.682413 508.65485 ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.499664 -14.015982 387.2781  ],[ 96.470085 -13.889098 442.8924  ],[156.43369 -13.69617 509.36328]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.534473 -13.927298 387.40036 ],[ 96.21605  -13.783831 442.97418 ],[156.25214  -13.666733 509.64786 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.4649  -14.10465 387.15582],[ 96.27319 -13.86511 443.0696 ],[156.34467 -13.9185  509.3071 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.49702 -14.09913 387.42822],[ 96.470085 -13.889098 442.8924  ],[156.36162  -13.844733 509.28598 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.711872 -14.032686 387.3078  ],[ 96.696465 -13.911247 442.84354 ],[156.8004   -13.901113 508.95633 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.889244 -14.137962 387.21527 ],[ 96.91162  -13.855733 442.6497  ],[157.16223  -13.959479 508.38895 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.889244 -14.137962 387.21527 ],[ 97.285805 -13.983057 442.31268 ],[157.3703    -14.0850525 508.04767  ]
[-69.03388  -13.956636 293.31302 ],[-13.436609 -14.03549  337.1691  ],[ 41.10859 -14.22908 387.0907 ],[ 97.304306 -13.903715 442.296   ],[157.7034   -14.046776 507.5402  ]
[-69.03388  -13.956636 293.31302 ],[-13.436609 -14.03549  337.1691  ],[ 41.10859 -14.22908 387.0907 ],[ 97.47063 -13.92947 441.9917 ],[157.68663  -14.120046 507.561   ]
[-69.03388  -13.956636 293.31302 ],[-13.436609 -14.03549  337.1691  ],[ 41.08519  -14.157361 387.1089  ],[ 97.500404 -13.927677 442.11932 ],[157.64851  -14.121044 507.44275 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.931366 -14.123903 387.18314 ],[ 97.25605  -13.984852 442.18488 ],[157.56752  -14.040785 507.74384 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.907917 -14.052153 387.2014  ],[ 97.03009  -13.962743 442.2336  ],[157.10289  -13.888068 508.13037 ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.69575  -14.035452 387.17172 ],[ 96.85226  -13.859369 442.39355 ],[156.93903  -13.785323 508.3925  ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.4649  -14.10465 387.15582],[ 96.45907  -13.811342 442.74722 ],[156.7581   -13.755995 508.6759  ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.46754  -14.021523 387.00577 ],[ 96.45907  -13.811342 442.74722 ],[156.3956  -13.69724 509.2437 ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.448853 -14.107408 387.01965 ],[ 96.23266  -13.789141 442.7958  ],[156.23796  -13.618106 509.30762 ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.46754  -14.021523 387.00577 ],[ 96.20309  -13.790984 442.66733 ],[156.34052  -13.772042 509.14536 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.46754  -14.021523 387.00577 ],[ 96.37229  -13.731964 442.52368 ],[156.30244  -13.773106 509.02585 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.644848 -14.126804 386.91357 ],[ 96.59647  -13.839018 442.31396 ],[156.64386  -13.759152 508.3185  ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.882797 -14.13209  386.77545 ],[ 96.78183  -13.785404 441.9928  ],[157.02245  -13.744307 507.73212 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.866623 -14.134817 386.63962 ],[ 97.17414  -13.833429 441.64066 ],[157.15416  -13.604925 507.36823 ]
[-69.03388  -13.956636 293.31302 ],[-13.429011 -14.043204 336.88577 ],[ 41.062313 -14.154218 386.53378 ],[ 97.17414  -13.833429 441.64066 ],[157.58015  -13.758944 506.8655  ]
[-69.03388  -13.956636 293.31302 ],[-13.411127 -13.950827 336.87347 ],[ 41.059868 -14.237203 386.68332 ],[ 97.351555 -13.936639 441.4815  ],[157.50398 -13.76099 506.62924]
[-69.03388  -13.956636 293.31302 ],[-13.411127 -13.950827 336.87347 ],[ 40.882797 -14.13209  386.77545 ],[ 97.351555 -13.936639 441.4815  ],[157.60141  -13.831118 507.0046  ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.84073  -14.146188 386.8075  ],[ 97.203865 -13.831621 441.7683  ],[157.40445  -13.875149 507.30725 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.82929  -14.306322 386.66736 ],[ 96.98921  -13.886971 441.96118 ],[157.0436   -13.816692 507.87183 ]
[-69.03388  -13.956636 293.31302 ],[-13.612848 -14.027509 336.94366 ],[ 40.649563 -14.284311 386.90924 ],[ 96.822586 -13.861187 442.2655  ],[156.90094  -13.786368 508.2735  ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.44625   -14.1905575 387.1697   ],[ 96.42946  -13.813177 442.6189  ],[156.53888   -13.7276945 508.84033  ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.523113 -14.087744 387.2599  ],[ 96.41087  -13.892751 442.63562 ],[156.3786  -13.77098 509.2649 ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.480957 -14.10189  387.29196 ],[ 96.45907  -13.811342 442.74722 ],[156.2074   -13.643761 509.7274  ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.515728 -14.013208 387.4143  ],[ 96.470085 -13.889098 442.8924  ],[156.23918  -13.887167 509.8311  ]
[-69.03388  -13.956636 293.31302 ],[-13.616727 -14.023643 337.0854  ],[ 40.53179  -14.010434 387.55054 ],[ 96.470085 -13.889098 442.8924  ],[156.38274  -13.917444 509.4266  ]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 40.711872 -14.032686 387.3078  ],[ 96.696465 -13.911247 442.84354 ],[156.8004   -13.901113 508.95633 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.889244 -14.137962 387.21527 ],[ 96.89307  -13.935204 442.66644 ],[157.16223  -13.959479 508.38895 ]
[-69.03388  -13.956636 293.31302 ],[-13.620607 -14.019778 337.2272  ],[ 40.924107 -14.049397 387.3374  ],[ 97.25605  -13.984852 442.18488 ],[157.3641   -14.061011 508.24527 ]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 41.120087 -14.068863 387.23087 ],[ 97.25605  -13.984852 442.18488 ],[157.7034   -14.046776 507.5402  ]
[-69.06669  -13.951429 293.45944 ],[-13.602697 -13.927317 337.21494 ],[ 41.10859 -14.22908 387.0907 ],[ 97.45214  -14.008739 442.00836 ],[157.5723  -14.12304 507.20624]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 41.068954 -14.160097 386.97305 ],[ 97.45214  -14.008739 442.00836 ],[157.5723  -14.12304 507.20624]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 40.94539  -13.880573 387.1736  ],[ 97.25605  -13.984852 442.18488 ],[157.4763   -13.727565 507.3838  ]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 40.933918 -14.040862 387.03333 ],[ 97.07832  -13.881545 442.34482 ],[157.03937   -13.6708975 507.7111   ]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 40.730606 -13.946833 387.2939  ],[ 96.85226  -13.859369 442.39355 ],[156.95187  -13.565892 508.21033 ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.448853 -14.107408 387.01965 ],[ 96.41087  -13.892751 442.63562 ],[156.42062  -13.584691 508.32104 ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.41417  -14.196052 386.89743 ],[ 96.42946  -13.813177 442.6189  ],[156.31548  -13.553034 508.843   ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.430214 -14.193305 387.03357 ],[ 96.42946  -13.813177 442.6189  ],[156.17204  -13.522397 509.2464  ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.448853 -14.107408 387.01965 ],[ 96.37027  -13.816844 442.36227 ],[156.31548  -13.553034 508.843   ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.46754  -14.021523 387.00577 ],[ 96.388885 -13.7373   442.34552 ],[156.28137  -13.700445 508.88525 ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.628742 -14.129554 386.77756 ],[ 96.58544  -13.761362 442.1691  ],[156.58882  -13.833779 508.2205  ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.831764 -14.223278 386.5177  ],[ 96.78183  -13.785404 441.9928  ],[156.87439  -13.894257 507.4179  ]
[-69.03388  -13.956636 293.31302 ],[-13.594953  -13.9350815 336.9314   ],[ 40.831764 -14.223278 386.5177  ],[ 96.978065 -13.809427 441.81665 ],[157.23526  -13.952507 506.85477 ]
[-69.03388  -13.956636 293.31302 ],[-13.393792 -14.012526 336.86407 ],[ 41.027416 -14.242615 386.412   ],[ 97.14442   -13.8352375 441.513    ],[157.23526  -13.952507 506.85477 ]
[-69.03388  -13.956636 293.31302 ],[-13.393792 -14.012526 336.86407 ],[ 41.043644 -14.23991  386.54764 ],[ 97.370056 -13.857414 441.46484 ],[157.6334   -14.009627 506.4109  ]
[-69.03388  -13.956636 293.31302 ],[-13.414918 -13.946955 337.01514 ],[ 41.059868 -14.237203 386.68332 ],[ 97.17414  -13.833429 441.64066 ],[157.43668  -14.053796 506.71262 ]
[-69.03388  -13.956636 293.31302 ],[-13.581485 -13.992937 337.0637  ],[ 40.866623 -14.134817 386.63962 ],[ 97.203865 -13.831621 441.7683  ],[157.40445  -13.875149 507.30725 ]
[-69.03388  -13.956636 293.31302 ],[-13.577623 -13.99679  336.92194 ],[ 40.882797 -14.13209  386.77545 ],[ 97.00777  -13.807611 441.94452 ],[157.06479 -13.8891  508.01154]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.84073  -14.146188 386.8075  ],[ 96.79292  -13.863005 442.1375  ],[156.68193   -13.7581005 508.43762  ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.4649  -14.10465 387.15582],[ 96.401886 -13.730105 442.65198 ],[156.46272   -13.7298155 508.6017   ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.504368 -14.173642 387.27377 ],[ 96.45907  -13.811342 442.74722 ],[156.3786  -13.77098 509.2649 ]
[-69.03388  -13.956636 293.31302 ],[-13.786751 -13.911551 337.27304 ],[ 40.480957 -14.10189  387.29196 ],[ 96.24362  -13.866946 442.9411  ],[156.32353  -13.845791 509.16647 ]
[-69.03388  -13.956636 293.31302 ],[-13.786751 -13.911551 337.27304 ],[ 40.52044  -14.170906 387.40994 ],[ 96.470085 -13.889098 442.8924  ],[156.34889  -14.065025 509.46875 ]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 40.53179  -14.010434 387.55054 ],[ 96.470085 -13.889098 442.8924  ],[156.32773  -13.992277 509.32806 ]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 40.746746  -13.9440565 387.43002  ],[ 96.66682  -13.913065 442.71527 ],[156.72853  -14.049421 508.87918 ]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 40.931366 -14.123903 387.18314 ],[ 96.86338  -13.937013 442.5383  ],[157.05234  -14.108496 508.19315 ]
[-69.03388  -13.956636 293.31302 ],[-13.585345 -13.98908  337.20547 ],[ 40.947563 -14.121173 387.31912 ],[ 97.285805 -13.983057 442.31268 ],[157.45154  -14.165407 507.74606 ]
[-69.03388  -13.956636 293.31302 ],[-13.585345 -13.98908  337.20547 ],[ 41.16229  -14.054881 387.1987  ],[ 97.285805 -13.983057 442.31268 ],[157.45154  -14.165407 507.74606 ]
[-69.03388  -13.956636 293.31302 ],[-13.401354 -14.004832 337.14737 ],[ 41.146027 -14.057614 387.0629  ],[ 97.48192  -14.006954 442.136   ],[157.69722  -14.289619 507.52405 ]
[-69.03388  -13.956636 293.31302 ],[-13.401354 -14.004832 337.14737 ],[ 41.092346 -14.231788 386.95486 ],[ 97.48192  -14.006954 442.136   ],[157.72476  -14.119048 507.67932 ]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 40.873066 -14.140706 387.07928 ],[ 97.25605  -13.984852 442.18488 ],[157.56752  -14.040785 507.74384 ]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 40.861626 -14.300917 386.9391  ],[ 96.83371  -13.938824 442.41028 ],[157.15787   -13.8135805 508.22812  ]
[-69.03388  -13.956636 293.31302 ],[-13.602697 -13.927317 337.21494 ],[ 40.660957 -14.124054 387.0496  ],[ 96.83371  -13.938824 442.41028 ],[157.01524  -13.783233 508.63046 ]
[-69.03388  -13.956636 293.31302 ],[-13.598825 -13.931201 337.07312 ],[ 40.430214 -14.193305 387.03357 ],[ 96.45907  -13.811342 442.74722 ],[156.53888   -13.7276945 508.84033  ]
